RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,20,8,0_run1,36,00,38,88,60,00,1834,09,1260,00,0,183,582,5100,2,88
1,S01,20,9,0_run1,36,00,35,69,60,00,1833,09,1259,92,0,184,582,5100,0,31
1,S01,21,0,0_run1,36,00,36,32,60,00,1832,09,1259,85,0,185,582,5100,0,32
1,S01,21,1,0_run1,36,00,35,13,60,00,1830,10,1259,69,0,187,582,5100,0,87
1,S01,21,3,0_run1,36,00,33,43,60,00,1829,10,1259,72,0,188,582,5100,2,57
1,S01,21,4,0_run1,36,00,38,08,60,00,1828,10,1259,78,0,189,582,5100,2,08
1,S01,21,5,0_run1,36,00,34,70,60,00,1827,12,1259,91,0,190,582,5100,1,30
1,S01,21,6,0_run1,36,00,32,79,60,00,1825,46,1260,97,0,192,582,5100,3,21
1,S01,21,8,0_run1,36,00,36,46,60,00,1825,02,1261,87,0,193,582,5100,0,46
1,S01,21,9,0_run1,36,00,37,37,60,00,1824,68,1262,79,0,194,582,5100,1,37
1,S01,22,0,0_run1,36,00,37,81,60,00,1824,67,1263,79,0,195,582,5100,1,81
1,S01,22,1,0_run1,36,00,35,96,60,00,1824,75,1265,79,0,197,582,5100,0,04
1,S01,22,3,0_run1,36,00,39,18,60,00,1824,88,1266,78,0,198,582,5100,3,18
1,S01,22,4,0_run1,36,00,35,14,60,00,1825,02,1267,77,0,199,582,5100,0,86
1,S01,22,5,0_run1,36,00,35,42,60,00,1825,15,1268,76,0,200,582,5100,0,58
1,S01,22,6,0_run1,36,00,33,98,60,00,1825,43,1270,74,0,202,582,5100,2,02
1,S01,22,8,0_run1,36,00,34,34,60,00,1825,56,1271,73,0,203,582,5100,1,66
1,S01,22,9,0_run1,36,00,35,45,60,00,1825,70,1272,72,0,204,582,5100,0,55
1,S01,23,0,0_run1,36,00,38,50,60,00,1825,83,1273,71,0,205,582,5100,2,50
1,S01,23,1,0_run1,36,00,33,87,60,00,1826,10,1275,69,0,207,582,5100,2,13
1,S01,23,3,0_run1,36,00,32,25,60,00,1826,24,1276,68,0,208,582,5100,3,75
1,S01,23,4,0_run1,36,00,35,19,60,00,1826,37,1277,67,0,209,582,5100,0,81
1,S01,23,5,0_run1,36,00,41,60,60,00,1826,51,1278,67,0,210,582,5100,5,60
1,S01,23,6,0_run1,36,00,38,26,60,00,1826,78,1280,65,0,212,582,5100,2,26
1,S01,23,8,0_run1,36,00,34,15,60,00,1826,91,1281,64,0,213,582,5100,1,85
1,S01,23,9,0_run1,36,00,33,56,60,00,1827,05,1282,63,0,214,582,5100,2,44
1,S01,24,0,0_run1,36,00,38,24,60,00,1827,18,1283,62,0,215,582,5100,2,24
1,S01,24,1,0_run1,36,00,35,98,60,00,1827,46,1285,60,0,217,582,5100,0,02
