Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
80,0,0,36,00,37,58,60,00,1655,15,1692,21,0,730,582,5100,1,58
80,3,0,36,00,34,62,60,00,1653,39,1694,63,0,733,582,5100,1,38
80,6,0,36,00,34,96,60,00,1652,15,1696,21,0,735,582,5100,1,04
80,8,0,36,00,36,28,60,00,1650,31,1698,57,0,738,582,5100,0,28
81,1,0,36,00,37,76,60,00,1648,46,1700,93,0,741,582,5100,1,76
81,4,0,36,00,34,71,60,00,1646,61,1703,30,0,744,582,5100,1,29
81,7,0,36,00,36,08,60,00,1645,38,1704,87,0,746,582,5100,0,08
81,9,0,36,00,37,59,60,00,1643,54,1707,24,0,749,582,5100,1,59
82,2,0,36,00,37,00,60,00,1641,69,1709,60,0,752,582,5100,1,00
82,5,0,36,00,35,73,60,00,1639,84,1711,97,0,755,582,5100,0,27
82,8,0,36,00,35,33,60,00,1638,61,1713,54,0,757,582,5100,0,67
83,0,0,36,00,37,40,60,00,1636,57,1715,73,0,760,582,5100,1,40
83,3,0,36,00,35,42,60,00,1634,37,1717,77,0,763,582,5100,0,58
83,6,0,36,00,34,44,60,00,1632,17,1719,81,0,766,582,5100,1,56
83,9,0,36,00,36,58,60,00,1630,71,1721,17,0,768,582,5100,0,58
84,1,0,36,00,36,40,60,00,1628,51,1723,21,0,771,582,5100,0,40
84,4,0,36,00,35,31,60,00,1626,31,1725,25,0,774,582,5100,0,69
84,7,0,36,00,37,76,60,00,1624,11,1727,30,0,777,582,5100,1,76
85,0,0,36,00,34,23,60,00,1622,49,1728,45,0,779,582,5100,1,77
85,2,0,36,00,34,08,60,00,1619,99,1730,11,0,782,582,5100,1,92
85,5,0,36,00,35,74,60,00,1617,49,1731,78,0,785,582,5100,0,26
85,8,0,36,00,35,85,60,00,1614,99,1733,44,0,788,582,5100,0,15
86,1,0,36,00,34,35,60,00,1613,33,1734,54,0,790,582,5100,1,65
86,3,0,36,00,35,86,60,00,1610,83,1736,20,0,793,582,5100,0,14
86,6,0,36,00,37,99,60,00,1608,24,1737,72,0,796,582,5100,1,99
86,9,0,36,00,36,94,60,00,1605,63,1739,20,0,799,582,5100,0,94
87,2,0,36,00,36,34,60,00,1603,90,1740,20,0,801,582,5100,0,34
87,4,0,36,00,34,56,60,00,1601,32,1741,72,0,804,582,5100,1,44
87,7,0,36,00,35,68,60,00,1598,73,1743,24,0,807,582,5100,0,32
88,0,0,36,00,36,80,60,00,1596,19,1744,83,0,810,582,5100,0,80
88,3,0,36,00,36,90,60,00,1594,50,1745,89,0,812,582,5100,0,90
88,5,0,36,00,37,13,60,00,1591,96,1747,49,0,815,582,5100,1,13
88,8,0,36,00,37,44,60,00,1589,42,1749,08,0,818,582,5100,1,44
89,1,0,36,00,35,64,60,00,1586,87,1750,67,0,821,582,5100,0,36
89,4,0,36,00,37,68,60,00,1585,17,1751,72,0,823,582,5100,1,68
89,6,0,36,00,36,02,60,00,1582,62,1753,31,0,826,582,5100,0,02
89,9,0,36,00,37,56,60,00,1580,07,1754,89,0,829,582,5100,1,56
90,2,0,36,00,37,50,60,00,1577,53,1756,48,0,832,582,5100,1,50
90,5,0,36,00,34,01,60,00,1575,83,1757,53,0,834,582,5100,1,99
90,7,0,36,00,37,42,60,00,1573,28,1759,12,0,837,582,5100,1,42
91,0,0,36,00,34,16,60,00,1570,73,1760,70,0,840,582,5100,1,84
